SANPHAM,MASANPHAM,TENSANPHAM,BARCODE,DONVITINH,LOAITIEN,GIAVON,GIABAN,GIADAILY,VAT,BAOHANH,HANGSANXUAT,XUATXU,CHATLIEU,MAUSAC,MOTASANPHAM,GHICHU,TIMEACTION,MA_CHI_NHANH,HOATDONG,KEYACCESS,CYL_ADD,CYL_SUB,SPH_ADD,SPH_SUB,URL_IMAGE,VITRI,MAMAUIN,MASANPHAM_DIS,NHOMSP
37226,11036 B3 (54),KÍNH MÁT PARIM 11036 B3 (54),N000037226,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37249,11037 B1 (54),KÍNH MÁT PARIM 11037 B1 (54),N000037249,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37247,11037 B2 (54),KÍNH MÁT PARIM 11037 B2 (54),N000037247,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37227,11037 C1 (54),KÍNH MÁT PARIM 11037 C1 (54),N000037227,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37240,11039 B1 (59),KÍNH MÁT PARIM 11039 B1 (59),N000037240,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
39169,11040 B1 (54),KÍNH MÁT PARIM 11040 B1 (54),N000039169,0,VND,0,1250000,0,10,0,,0,,0,,,6/5/2018,,0,NAMHAI,,,,,,,,,
38326,11040 T1 (54),KÍNH MÁT PARIM 11040 T1 (54),N000038326,0,VND,0,1250000,0,10,0,,0,,0,,,15/3/2018,,0,NAMHAI,,,,,,,,,
37228,11041 B1 (54),KÍNH MÁT PARIM 11041 B1 (54),N000037228,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37221,11041 B2 (54),KÍNH MÁT PARIM 11041 B2 (54),N000037221,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37245,11041 W1 (54),KÍNH MÁT PARIM 11041 W1 (54),N000037245,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
38964,11043 B2 (53),KÍNH MÁT PARIM 11043 B2 (53),N000038964,0,VND,0,1250000,0,10,0,,0,,0,,,18/4/2018,,0,NAMHAI,,,,,,,,,
38967,11043 T1 (53),KÍNH MÁT PARIM 11043 T1 (53),N000038967,0,VND,0,1250000,0,10,0,,0,,0,,,18/4/2018,,0,NAMHAI,,,,,,,,,
37229,11044 B1 (55),KÍNH MÁT PARIM 11044 B1 (55),N000037229,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37235,11044 B2 (55),KÍNH MÁT PARIM 11044 B2 (55),N000037235,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37246,11044 M1 (55),KÍNH MÁT PARIM 11044 M1 (55),N000037246,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
38328,11045 B1 (52),KÍNH MÁT PARIM 11045 B1 (52),N000038328,0,VND,0,1250000,0,10,0,,0,,0,,,15/3/2018,,0,NAMHAI,,,,,,,,,
38327,11045 B2 (52),KÍNH MÁT PARIM 11045 B2 (52),N000038327,0,VND,0,1250000,0,10,0,,0,,0,,,15/3/2018,,0,NAMHAI,,,,,,,,,
38803,11045 T1 (52),KÍNH MÁT PARIM 11045 T1 (52),N000038803,0,VND,0,1250000,0,10,0,,0,,0,,,25/3/2018,,0,NAMHAI,,,,,,,,,
38965,11046 B1 (56),KÍNH MÁT PARIM 11046 B1 (56),N000038965,0,VND,0,1250000,0,10,0,,0,,0,,,18/4/2018,,0,NAMHAI,,,,,,,,,
38802,11046 B2 (56),KÍNH MÁT PARIM 11046 B2 (56),N000038802,0,VND,0,1250000,0,10,0,,0,,0,,,25/3/2018,,0,NAMHAI,,,,,,,,,
37254,11047 B1 (56),KÍNH MÁT PARIM 11047 B1 (56),N000037254,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37255,11047 B2 (56),KÍNH MÁT PARIM 11047 B2 (56),N000037255,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
37209,11047 R (56),KÍNH MÁT PARIM 11047 R (56),N000037209,0,VND,0,1250000,0,10,0,,0,,0,,,29/12/2017,,0,NAMHAI,,,,,,,,,
26976,11105D C28,Kinh mat PROSUN 11005D CN 2850,N000001122,,VND,,2850000,,10,365,PROSUN,4,MT,9,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26977,11107M C01,Kinh mat PROSUN 11107M CN 1690,N000001116,,VND,,1690000,,10,365,PROSUN,4,MT,1,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26978,11121M C01,Kinh mat PROSUN 11121M CN 1690,N000001117,,VND,,1690000,,10,365,PROSUN,4,MT,1,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26979,11124AC C03,Kinh mat PROSUN 11124AC CN 1690,N000001127,,VND,,1690000,,10,365,PROSUN,4,MT,4,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26980,11126D C28,Kinh mat PROSUN 11126D CN 1690,N000001126,,VND,,1690000,,10,365,PROSUN,4,MT,9,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26981,1129 C11,Gong kinh VANE CN 245,N000000212,,VND,,245000,,10,365,VANE,4,MT,5,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26982,1131 C217 (48CN),GỌNG ROHM 1131 C217 (48CN),N000019741,0,VND,0,1550000,,10,0,,0,,0,,,11/4/2017,,0,NAMHAI,,,,,,,,,
26983,1138 C245 (46CN),GỌNG ROHM 1138 C245 (46CN),N000019740,0,VND,0,1550000,,10,0,,0,,0,,,11/4/2017,,0,NAMHAI,,,,,,,,,
26984,11736 C10,Gong kinh VANE CN 245,N000000214,,VND,,245000,,10,365,VANE,4,MT,2,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26985,11786 C01,Gong kinh VANE CN 245,N000000206,,VND,,245000,,10,365,VANE,4,MT,1,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26986,11786 C05,Gong kinh VANE CN 245,N000000210,,VND,,245000,,10,365,VANE,4,MT,25,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26987,11787 C05,Gong kinh VANE CN 245,N000000211,,VND,,245000,,10,365,VANE,4,MT,25,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26988,1180 C05,Gong kinh VANE CN 245,N000000205,,VND,,245000,,10,365,VANE,4,MT,25,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26989,1180 C16,Gong kinh VANE CN 245,N000000204,,VND,,245000,,10,365,VANE,4,MT,16,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26990,11802 C01,Gong kinh VANE CN 245,N000000209,,VND,,245000,,10,365,VANE,4,MT,15,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26991,11804 C05,Gong kinh VANE CN 245,N000000208,,VND,,245000,,10,365,VANE,4,MT,25,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26992,12004 G1 (60K),KÍNH MÁT PARIM 12004 G1 (60K),N000019939,0,VND,0,1050000,,10,0,,0,,0,,,24/6/2017,,0,NAMHAI,,,,,,,,,
26993,12007 B1(55K),KÍNH MÁT PARIM 12007 B1(55K),n000018751,0,VND,0,1050000,,10,0,,0,,0,,,18/6/2017,,0,NAMHAI,,,,,,,,,
26994,12014 T1 (55K),KÍNH MÁT PARIM 12014 T1 (55K),N000019941,0,VND,0,1050000,,10,0,,0,,0,,,27/6/2017,,0,NAMHAI,,,,,,,,,
39310,12015 B1 (54),KÍNH MÁT PARIM 12015 B1 (54),N000039310,0,VND,0,1250000,0,10,0,,0,,0,,,25/6/2018,,0,NAMHAI,,,,,,,,,
39309,12015 T1 (54),KÍNH MÁT PARIM 12015 T1 (54),N000039309,0,VND,0,1250000,0,10,0,,0,,0,,,25/6/2018,,0,NAMHAI,,,,,,,,,
36003,136/V SX7 145,GỌNG KÍNH CARRERA 136/V SX7 145,N000064334,0,VND,0,2050000,0,10,0,,0,,0,,,29/9/2017,,0,NAMHAI,,,,,,,,,
26995,14229,TRỜI TRANG TM KOREA 295,N000014229,,USD,,295000,0,0,0,,9,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
26996,14667,GONG KÍNH KAISER,N000014667,0,VND,0,305000,,10,0,,3,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26997,14K1/25 C02,Kinh mat SDEK CN 360,N000000751,,VND,,360000,,10,365,SDEK,4,MT,11,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26998,15346,GỌNG KÍNH STEPPER STS-40034  F090 (53Ger),N000000294,0,VND,0,1850000,,10,0,,8,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
26999,15352,GỌNG KÍNH STEPPER STS-71285  F055 (53Jpn),N000000295,0,VND,0,2600000,,10,0,,3,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
39275,156 TC Cận (BVHN),156 TC Cận,N000067603,0,VND,0,11000,0,10,0,,0,,0,,,16/11/2021,,0,NAMHAI,,,,,,0,,,
39931,156 TC Viễn (BVHN),156 TC Viễn,N000068263,0,VND,0,11000,0,10,0,,0,,0,,,16/11/2021,,0,NAMHAI,,,,,,0,,,
38817,160 KODAK S+0.00 C-3.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000067145,0,VND,0,400000,0,10,0,,0,,0,,,26/3/2018,,0,NAMHAI,,-3.00,+0.00,,,,,,
38284,160 KODAK S-3.25 C-1.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000066611,0,VND,0,400000,,10,0,,0,,0,,,1/3/2018,,0,NAMHAI,,-1.75,,-3.25,,,,,
27000,16434,GỌNG KÍNH NOBEL 723 T2 (47CN),N000016434,0,VND,0,320000,,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
27001,167 KODAK S-0.75 C-0.00,"Mắt 1.67 KODAK FSV,UV400 Clean'N'CleAR - Hủy",N000014645,0,VND,0,940000,0,10,0,,0,,0,,,16/3/2018,,0,NAMHAI,,-0.00,,-10.00,,,,,
35758,17008 C4 (51CN),GỌNG KÍNH VIVO 17008 C4 (51CN),N000064087,0,VND,0,290000,0,10,0,,0,,0,,,8/9/2017,,0,NAMHAI,,,,,,,,,
35759,17013 C1 (49CN),GỌNG KÍNH VIVO 17013 C1 (49CN),N000064088,0,VND,0,290000,0,10,0,,0,,0,,,8/9/2017,,0,NAMHAI,,,,,,,,,
35760,17013 C4 (49CN),GỌNG KÍNH VIVO 17013 C4 (49CN),N000064089,0,VND,0,290000,0,10,0,,0,,0,,,8/9/2017,,0,NAMHAI,,,,,,,,,
27002,17KJ1 C28,Kinh mat CARRERA CN 495,N000000775,,VND,,495000,,10,365,CARRERA,4,MT,9,,,16/2/2017,,0,NAMHAI,,,,,,,,,
27003,197 C3 (57CN),GỌNG ZECNA MEMBER CN,N000019749,0,VND,0,1050000,,10,0,,0,,0,,,12/4/2017,,0,NAMHAI,,,,,,,,,
40260,1DAY BROWN S-0.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068591,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-0.00,,,,,
40261,1DAY BROWN S-1.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068592,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-1.00,,,,,
40262,1DAY BROWN S-1.25 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068593,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-1.25,,,,,
40263,1DAY BROWN S-1.50 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068594,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-1.50,,,,,
40264,1DAY BROWN S-1.75 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068595,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-1.75,,,,,
40265,1DAY BROWN S-2.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068596,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-2.00,,,,,
40266,1DAY BROWN S-2.25 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068597,0,VND,0,22500,0,10,0,,0,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-2.25,,,,,
40267,1DAY BROWN S-2.50 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068598,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-2.50,,,,,
40268,1DAY BROWN S-2.75 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068599,0,VND,0,22500,0,10,0,,0,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-2.75,,,,,
40269,1DAY BROWN S-3.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068600,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-3.00,,,,,
40270,1DAY BROWN S-3.25 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068601,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-3.25,,,,,
40271,1DAY BROWN S-3.50 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068602,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-3.50,,,,,
40272,1DAY BROWN S-3.75 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068603,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-3.75,,,,,
40273,1DAY BROWN S-4.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068604,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-4.00,,,,,
40274,1DAY BROWN S-4.25 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068605,0,VND,0,22500,0,10,0,,0,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-4.25,,,,,
40275,1DAY BROWN S-4.50 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068606,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-4.50,,,,,
40276,1DAY BROWN S-4.75 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068607,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-4.75,,,,,
40277,1DAY BROWN S-5.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068608,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-5.00,,,,,
40278,1DAY BROWN S-5.50 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068609,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-5.50,,,,,
40279,1DAY BROWN S-6.00 C-0.00,ÁP TRÒNG 1 DAY ANN BROWN HÀN QUỐC,N000068610,0,VND,0,22500,0,10,0,,5,,0,,,18/10/2018,,0,NAMHAI,,-0.00,,-6.00,,,,,
40240,1DAY CHOCO S-0.00 C-0.00,ÁP TRÒNG 1 DAY CHOCO HÀN QUỐC,N000068571,0,VND,0,22500,0,10,0,KOREA,0,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-0.00,,,,,
40241,1DAY CHOCO S-1.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068572,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-1.00,,,,,
40242,1DAY CHOCO S-1.25 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068573,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-1.25,,,,,
40243,1DAY CHOCO S-1.50 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068574,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-1.50,,,,,
40244,1DAY CHOCO S-1.75 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068575,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-1.75,,,,,
40245,1DAY CHOCO S-2.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068576,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-2.00,,,,,
40246,1DAY CHOCO S-2.25 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068577,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-2.25,,,,,
40247,1DAY CHOCO S-2.50 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068578,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-2.50,,,,,
40248,1DAY CHOCO S-2.75 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068579,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-2.75,,,,,
40249,1DAY CHOCO S-3.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068580,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-3.00,,,,,
40250,1DAY CHOCO S-3.25 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068581,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-3.25,,,,,
40251,1DAY CHOCO S-3.50 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068582,0,VND,0,22500,0,10,0,KOREA,0,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-3.50,,,,,
40252,1DAY CHOCO S-3.75 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068583,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-3.75,,,,,
40253,1DAY CHOCO S-4.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068584,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-4.00,,,,,
40254,1DAY CHOCO S-4.25 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068585,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-4.25,,,,,
40255,1DAY CHOCO S-4.50 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068586,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-4.50,,,,,
40256,1DAY CHOCO S-4.75 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068587,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-4.75,,,,,
40257,1DAY CHOCO S-5.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068588,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-5.00,,,,,
40258,1DAY CHOCO S-5.50 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068589,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-5.50,,,,,
40259,1DAY CHOCO S-6.00 C-0.00,ÁP TRÒNG 1 DAY ANNA CHOCO HÀN QUỐC,N000068590,0,VND,0,22500,0,10,0,,5,,0,,,7/11/2018,,0,NAMHAI,,-0.25,,-6.00,,,,,
40341,1M ADD CHOCO S-0.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068670,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-0.00,,,,,
40342,1M ADD CHOCO S-1.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068671,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-1.00,,,,,
40343,1M ADD CHOCO S-1.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068672,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-1.25,,,,,
40344,1M ADD CHOCO S-1.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068673,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-1.50,,,,,
40345,1M ADD CHOCO S-1.75 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068674,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-1.75,,,,,
40346,1M ADD CHOCO S-2.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068675,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-2.00,,,,,
40347,1M ADD CHOCO S-2.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068676,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-2.25,,,,,
40348,1M ADD CHOCO S-2.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068677,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-2.50,,,,,
40349,1M ADD CHOCO S-2.75 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068678,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-2.75,,,,,
40350,1M ADD CHOCO S-3.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068679,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-3.00,,,,,
40351,1M ADD CHOCO S-3.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068680,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-3.25,,,,,
40352,1M ADD CHOCO S-3.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068681,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-3.50,,,,,
40403,1M ADD CHOCO S-3.75 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068732,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-3.75,,,,,
40353,1M ADD CHOCO S-4.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068682,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-4.00,,,,,
40354,1M ADD CHOCO S-4.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068683,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-4.00,,,,,
40355,1M ADD CHOCO S-4.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068684,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-4.50,,,,,
40356,1M ADD CHOCO S-4.75 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068685,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-4.75,,,,,
40357,1M ADD CHOCO S-5.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068686,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-5.00,,,,,
40358,1M ADD CHOCO S-5.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068687,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-5.50,,,,,
40359,1M ADD CHOCO S-6.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD CHOCO HÀN QUỐC,N000068688,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.50,,-6.00,,,,,
40301,1M BROWN S-0.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068630,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-0.00,,,,,
40302,1M BROWN S-1.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068631,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-1.00,,,,,
40303,1M BROWN S-1.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068632,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-1.25,,,,,
40304,1M BROWN S-1.50 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068633,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-1.50,,,,,
40305,1M BROWN S-1.75 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068634,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-1.75,,,,,
40306,1M BROWN S-2.00 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068635,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-2.00,,,,,
40307,1M BROWN S-2.25 C-0.00,ÁP TRÒNG 1 THÁNG MÀU ADD BROWN  HÀN QUỐC,N000068636,0,VND,0,100000,0,10,0,,5,,0,,,26/4/2019,,0,NAMHAI,,-0.75,,-2.25,,,,,
